sexo,qtd_filhos,tipo_renda_assalariado,tipo_renda_servidor_publico,educacao_secundario,educacao_superior_incompleto,estado_civil_casado,estado_civil_solteiro,idade,tempo_emprego,qt_pessoas_residencia,predicted_income,credit_limit,card_class,loan_granted
0,0,0,0,0,0,1,0,51,10.695890410958905,2.0,6118.0007082153,8500,platinum,54000
0,0,0,0,0,0,1,0,38,12.9013698630137,2.0,6118.0007082153,8500,platinum,54000
0,0,1,0,0,0,1,0,27,4.608219178082192,2.0,3521.75081922017,6000,gold,36000
0,3,0,0,1,0,1,0,31,1.9753424657534249,5.0,2816.7353803975325,6000,gold,36000
0,0,0,0,1,0,0,0,59,14.97808219178082,1.0,6118.0007082153,8500,platinum,54000
1,0,1,0,0,0,1,0,49,18.531506849315072,2.0,21323.110512820513,unlimited,black,150000
0,0,0,0,1,0,0,0,60,,1.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,1,0,55,2.8575342465753426,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,0,1,51,4.594520547945206,1.0,3521.75081922017,6000,gold,36000
0,1,1,0,0,0,1,0,31,9.884931506849314,3.0,3521.75081922017,6000,gold,36000
0,2,0,0,1,0,1,0,37,3.624657534246576,4.0,3521.75081922017,6000,gold,36000
1,1,1,0,0,1,1,0,37,3.5424657534246577,3.0,4827.252950138516,6000,gold,36000
0,0,0,0,0,0,0,0,24,0.9342465753424658,2.0,2816.7353803975325,6000,gold,36000
0,1,1,0,1,0,1,0,40,9.953424657534246,3.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,0,1,0,35,6.049315068493152,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,0,1,50,1.180821917808219,1.0,2816.7353803975325,6000,gold,36000
0,1,1,0,1,0,0,0,38,8.136986301369863,2.0,3521.75081922017,6000,gold,36000
1,1,1,0,1,0,1,0,41,4.131506849315069,3.0,4827.252950138516,6000,gold,36000
0,0,1,0,1,0,1,0,60,39.824657534246576,2.0,17228.385428571433,unlimited,black,150000
0,1,1,0,0,0,1,0,29,2.7205479452054795,3.0,2816.7353803975325,6000,gold,36000
0,0,0,0,0,0,0,0,42,2.778082191780822,2.0,2816.7353803975325,6000,gold,36000
0,0,1,0,1,0,1,0,49,5.854794520547945,2.0,3521.75081922017,6000,gold,36000
1,1,1,0,1,0,1,0,47,0.5561643835616439,3.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,1,0,60,,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,0,0,67,,1.0,3521.75081922017,6000,gold,36000
1,1,1,0,1,0,1,0,48,7.810958904109589,3.0,8037.628646934461,15000,black,72000
1,1,1,0,1,0,1,0,28,1.4328767123287671,3.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,0,1,60,,1.0,3521.75081922017,6000,gold,36000
0,1,0,0,0,0,1,0,44,,3.0,3521.75081922017,6000,gold,36000
1,0,0,0,0,0,1,0,44,2.2,2.0,4827.252950138516,6000,gold,36000
0,0,1,0,0,0,0,1,29,5.2904109589041095,1.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,26,3.6821917808219182,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,1,1,0,46,10.115068493150686,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,0,0,1,0,60,10.558904109589042,2.0,15802.01258793967,unlimited,black,150000
1,1,1,0,0,0,1,0,44,5.723287671232876,3.0,8037.628646934461,15000,black,72000
0,0,1,0,0,0,1,0,31,2.246575342465753,2.0,2816.7353803975325,6000,gold,36000
1,1,0,1,0,0,1,0,43,5.216438356164384,3.0,8037.628646934461,15000,black,72000
0,0,1,0,1,0,1,0,56,2.915068493150685,2.0,2816.7353803975325,6000,gold,36000
1,0,1,0,0,0,0,1,33,5.134246575342465,1.0,8037.628646934461,15000,black,72000
0,0,1,0,1,0,1,0,37,1.1369863013698631,2.0,2816.7353803975325,6000,gold,36000
0,1,1,0,0,0,1,0,31,5.183561643835616,3.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,1,0,0,38,3.6821917808219182,1.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,62,,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,0,1,28,7.553424657534246,1.0,8037.628646934461,15000,black,72000
0,1,0,0,1,0,1,0,42,5.758904109589041,3.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,1,0,53,5.279452054794521,2.0,8037.628646934461,15000,black,72000
0,0,0,0,1,0,1,0,62,,2.0,3521.75081922017,6000,gold,36000
1,3,0,0,0,0,1,0,38,2.290410958904109,5.0,4827.252950138516,6000,gold,36000
1,0,1,0,1,0,1,0,43,0.463013698630137,2.0,4827.252950138516,6000,gold,36000
0,0,1,0,1,0,1,0,33,3.8465753424657536,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,1,1,0,27,6.408219178082192,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,0,0,57,,1.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,44,23.69041095890411,2.0,8336.886324503303,15000,black,72000
0,0,1,0,1,0,1,0,54,0.6520547945205479,2.0,2816.7353803975325,6000,gold,36000
0,0,0,0,1,0,0,0,55,4.676712328767123,1.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,60,,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,58,,2.0,3521.75081922017,6000,gold,36000
0,1,1,0,1,0,1,0,46,2.6191780821917807,3.0,2816.7353803975325,6000,gold,36000
1,2,1,0,1,0,1,0,51,8.01917808219178,4.0,8037.628646934461,15000,black,72000
0,1,0,0,0,0,0,1,27,4.523287671232877,2.0,3521.75081922017,6000,gold,36000
1,0,0,1,1,0,1,0,31,10.676712328767124,2.0,15802.01258793967,unlimited,black,150000
1,0,0,0,0,0,0,1,32,2.5534246575342467,1.0,4827.252950138516,6000,gold,36000
0,0,0,0,0,0,1,0,29,2.8273972602739725,2.0,2816.7353803975325,6000,gold,36000
1,0,0,0,0,0,0,1,27,6.583561643835616,1.0,8037.628646934461,15000,black,72000
0,0,0,0,1,0,0,0,60,,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,37,2.9342465753424656,2.0,2816.7353803975325,6000,gold,36000
0,1,1,0,1,0,0,0,33,7.526027397260274,3.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,1,0,1,48,0.9287671232876712,1.0,2816.7353803975325,6000,gold,36000
0,0,1,0,1,0,0,0,42,18.63287671232877,2.0,8336.886324503303,15000,black,72000
1,0,0,0,1,0,0,1,29,5.7972602739726025,1.0,8037.628646934461,15000,black,72000
1,0,0,1,0,0,1,0,27,5.268493150684932,2.0,8037.628646934461,15000,black,72000
0,0,0,0,1,0,0,1,63,,1.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,1,0,64,1.9506849315068493,2.0,2816.7353803975325,6000,gold,36000
1,1,1,0,0,0,1,0,35,2.9534246575342467,3.0,4827.252950138516,6000,gold,36000
1,0,1,0,1,0,1,0,47,10.720547945205482,2.0,15802.01258793967,unlimited,black,150000
1,2,1,0,1,0,1,0,35,14.983561643835616,4.0,15802.01258793967,unlimited,black,150000
0,0,1,0,1,0,1,0,48,15.219178082191783,2.0,5063.104048582998,8500,platinum,54000
1,0,0,0,0,0,1,0,46,,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,1,0,30,7.389041095890411,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,50,4.76986301369863,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,0,1,0,40,1.86027397260274,2.0,2816.7353803975325,6000,gold,36000
1,0,1,0,1,0,1,0,47,3.3835616438356166,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,1,0,46,6.238356164383561,2.0,3521.75081922017,6000,gold,36000
1,0,0,0,0,0,1,0,39,12.693150684931505,2.0,15802.01258793967,unlimited,black,150000
0,0,0,0,0,0,1,0,40,8.178082191780822,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,1,0,39,11.347945205479451,2.0,15802.01258793967,unlimited,black,150000
0,0,0,0,1,0,1,0,51,3.950684931506849,2.0,3521.75081922017,6000,gold,36000
0,2,1,0,1,0,1,0,42,9.523287671232875,4.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,0,0,50,0.5780821917808219,1.0,4827.252950138516,6000,gold,36000
1,0,0,0,1,0,0,0,31,9.093150684931508,2.0,10744.083531914897,20000,black,100000
0,0,0,0,0,0,1,0,60,1.4328767123287671,2.0,2816.7353803975325,6000,gold,36000
0,0,0,0,1,0,1,0,28,4.608219178082192,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,44,3.9726027397260273,2.0,3521.75081922017,6000,gold,36000
0,1,0,0,0,0,1,0,44,1.180821917808219,3.0,2816.7353803975325,6000,gold,36000
0,1,1,0,0,0,1,0,52,1.5095890410958903,3.0,2816.7353803975325,6000,gold,36000
1,0,0,1,1,0,1,0,47,9.58904109589041,2.0,10744.083531914897,20000,black,100000
0,0,1,0,0,1,1,0,29,3.0219178082191784,2.0,2816.7353803975325,6000,gold,36000
0,0,0,0,1,0,1,0,65,,2.0,3521.75081922017,6000,gold,36000
1,1,0,1,1,0,1,0,41,18.81095890410959,3.0,21323.110512820513,unlimited,black,150000
0,0,1,0,1,0,1,0,49,4.92876712328767,2.0,3521.75081922017,6000,gold,36000
1,0,0,0,0,0,1,0,41,3.06027397260274,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,1,0,39,6.638356164383563,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,0,0,37,1.202739726027397,2.0,2816.7353803975325,6000,gold,36000
0,0,0,1,0,0,0,1,55,8.473972602739726,1.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,1,0,47,6.646575342465752,2.0,3521.75081922017,6000,gold,36000
1,0,0,0,0,0,0,0,28,0.2958904109589041,1.0,4827.252950138516,6000,gold,36000
0,0,1,0,0,0,0,1,27,1.5698630136986302,1.0,2816.7353803975325,6000,gold,36000
0,1,1,0,0,0,0,0,51,16.386301369863013,2.0,5063.104048582998,8500,platinum,54000
1,1,1,0,1,0,0,0,44,2.416438356164384,2.0,4827.252950138516,6000,gold,36000
1,0,0,0,1,0,1,0,67,,2.0,4827.252950138516,6000,gold,36000
0,1,1,0,1,0,0,0,31,1.7945205479452055,3.0,2816.7353803975325,6000,gold,36000
0,0,0,0,0,0,1,0,38,12.9013698630137,2.0,6118.0007082153,8500,platinum,54000
0,0,1,0,1,0,1,0,54,3.0904109589041098,2.0,2816.7353803975325,6000,gold,36000
1,0,1,0,1,0,1,0,55,1.6328767123287669,2.0,4827.252950138516,6000,gold,36000
0,2,1,0,1,0,0,0,40,6.594520547945206,3.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,1,0,49,5.493150684931507,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,1,0,52,13.257534246575348,2.0,5063.104048582998,8500,platinum,54000
0,0,1,0,0,0,1,0,41,15.04109589041096,2.0,5063.104048582998,8500,platinum,54000
0,0,0,0,1,0,0,0,57,,1.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,44,4.964383561643834,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,0,0,39,17.402739726027402,1.0,21323.110512820513,unlimited,black,150000
1,0,1,0,0,0,0,0,41,0.5452054794520548,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,1,0,55,,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,50,24.093150684931512,2.0,8336.886324503303,15000,black,72000
0,0,0,0,1,0,1,0,57,,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,62,,2.0,3521.75081922017,6000,gold,36000
1,1,1,0,0,0,0,0,44,6.934246575342466,2.0,8037.628646934461,15000,black,72000
1,0,0,0,0,0,1,0,61,,2.0,4827.252950138516,6000,gold,36000
1,0,1,0,1,0,1,0,37,4.005479452054795,2.0,4827.252950138516,6000,gold,36000
0,0,1,0,1,0,1,0,52,9.03013698630137,2.0,3521.75081922017,6000,gold,36000
0,0,0,1,1,0,0,0,52,14.372602739726029,1.0,6118.0007082153,8500,platinum,54000
0,0,1,0,1,0,1,0,55,28.19178082191781,2.0,8336.886324503303,15000,black,72000
0,0,0,0,1,0,0,1,55,3.684931506849315,1.0,3521.75081922017,6000,gold,36000
0,1,0,1,1,0,0,1,43,10.93972602739726,2.0,6118.0007082153,8500,platinum,54000
0,0,0,0,1,0,1,0,64,,2.0,3521.75081922017,6000,gold,36000
0,1,1,0,0,0,0,0,34,4.531506849315068,3.0,3521.75081922017,6000,gold,36000
1,0,1,0,0,0,1,0,34,2.03013698630137,2.0,4827.252950138516,6000,gold,36000
1,0,0,0,1,0,1,0,45,,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,1,0,53,,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,51,5.558904109589042,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,0,0,25,3.32054794520548,2.0,4827.252950138516,6000,gold,36000
1,0,0,0,1,0,1,0,29,4.035616438356166,2.0,4827.252950138516,6000,gold,36000
0,0,1,0,1,0,1,0,43,4.178082191780821,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,0,0,0,50,24.13150684931507,1.0,8336.886324503303,15000,black,72000
1,0,1,0,1,0,1,0,40,5.717808219178082,2.0,8037.628646934461,15000,black,72000
1,0,1,0,1,0,1,0,46,4.5178082191780815,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,0,1,45,14.210958904109589,1.0,6118.0007082153,8500,platinum,54000
0,2,0,0,1,0,1,0,46,3.06027397260274,4.0,2816.7353803975325,6000,gold,36000
0,2,1,0,0,0,1,0,36,1.868493150684932,4.0,2816.7353803975325,6000,gold,36000
0,0,1,0,1,0,0,1,46,18.12054794520548,1.0,8336.886324503303,15000,black,72000
0,0,0,0,1,0,1,0,54,12.550684931506847,2.0,6118.0007082153,8500,platinum,54000
0,0,0,0,1,0,0,0,47,18.775342465753425,2.0,8336.886324503303,15000,black,72000
0,0,0,0,1,0,1,0,52,6.356164383561644,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,1,1,0,47,6.4301369863013695,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,47,11.03835616438356,2.0,6118.0007082153,8500,platinum,54000
0,0,1,0,1,0,0,1,44,7.4301369863013695,1.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,54,16.142465753424663,2.0,5063.104048582998,8500,platinum,54000
1,0,0,1,0,1,0,1,24,4.413698630136986,1.0,4827.252950138516,6000,gold,36000
0,1,1,0,1,0,0,1,30,4.438356164383562,2.0,3521.75081922017,6000,gold,36000
0,1,1,0,0,0,1,0,31,6.780821917808219,3.0,3521.75081922017,6000,gold,36000
1,0,0,0,1,0,1,0,40,6.693150684931508,2.0,8037.628646934461,15000,black,72000
0,0,0,0,1,0,0,0,40,1.4493150684931506,1.0,2816.7353803975325,6000,gold,36000
0,0,0,0,1,0,1,0,47,26.189041095890413,2.0,8336.886324503303,15000,black,72000
1,1,1,0,1,0,1,0,47,1.2547945205479452,3.0,4827.252950138516,6000,gold,36000
0,0,1,0,1,0,0,1,53,10.635616438356164,1.0,5063.104048582998,8500,platinum,54000
1,0,1,0,1,0,1,0,47,6.63013698630137,2.0,8037.628646934461,15000,black,72000
0,0,1,0,1,0,1,0,49,31.372602739726037,2.0,8336.886324503303,15000,black,72000
1,0,1,0,1,0,1,0,34,7.178082191780822,2.0,8037.628646934461,15000,black,72000
0,0,1,0,1,0,0,1,55,23.56438356164384,1.0,8336.886324503303,15000,black,72000
0,2,1,0,1,0,1,0,39,4.287671232876712,4.0,3521.75081922017,6000,gold,36000
1,1,1,0,1,0,1,0,31,9.89315068493151,3.0,10744.083531914897,20000,black,100000
0,0,1,0,0,0,1,0,42,13.243835616438355,2.0,5063.104048582998,8500,platinum,54000
1,0,1,0,1,0,1,0,31,3.9315068493150687,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,1,0,49,25.07397260273973,2.0,8336.886324503303,15000,black,72000
0,2,1,0,1,0,0,0,40,6.594520547945206,3.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,0,1,0,30,4.723287671232876,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,57,,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,47,,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,1,0,28,0.4246575342465753,2.0,4827.252950138516,6000,gold,36000
1,2,1,0,1,0,1,0,33,0.5342465753424658,4.0,4827.252950138516,6000,gold,36000
1,0,1,0,1,0,0,1,40,9.101369863013696,1.0,10744.083531914897,20000,black,100000
0,0,0,0,1,0,1,0,58,,2.0,3521.75081922017,6000,gold,36000
0,0,0,1,1,0,0,0,63,1.178082191780822,1.0,2816.7353803975325,6000,gold,36000
0,1,1,0,0,0,1,0,58,39.65205479452055,3.0,17228.385428571433,unlimited,black,150000
1,1,1,0,0,0,1,0,38,4.931506849315068,3.0,8037.628646934461,15000,black,72000
0,1,1,0,0,0,1,0,30,5.153424657534247,3.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,1,0,56,3.1808219178082187,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,1,0,63,,2.0,3521.75081922017,6000,gold,36000
0,1,0,0,0,1,0,0,42,1.9342465753424656,3.0,2816.7353803975325,6000,gold,36000
0,0,0,0,1,0,1,0,43,7.556164383561644,2.0,3521.75081922017,6000,gold,36000
1,1,0,0,0,0,1,0,41,4.016438356164383,3.0,4827.252950138516,6000,gold,36000
0,0,0,0,0,0,1,0,40,4.534246575342466,2.0,3521.75081922017,6000,gold,36000
0,1,0,0,1,0,1,0,41,0.7890410958904109,3.0,2816.7353803975325,6000,gold,36000
1,0,0,0,1,0,1,0,64,,2.0,4827.252950138516,6000,gold,36000
0,0,1,0,1,0,0,0,42,0.8465753424657534,2.0,2816.7353803975325,6000,gold,36000
0,0,1,0,1,0,0,1,51,2.0575342465753423,2.0,2816.7353803975325,6000,gold,36000
0,0,1,0,1,0,0,0,39,3.684931506849315,1.0,3521.75081922017,6000,gold,36000
0,1,0,0,0,0,1,0,31,1.0876712328767124,3.0,2816.7353803975325,6000,gold,36000
1,0,1,0,1,0,1,0,25,2.5424657534246577,2.0,4827.252950138516,6000,gold,36000
1,1,1,0,0,0,1,0,26,1.3753424657534246,3.0,4827.252950138516,6000,gold,36000
1,0,1,0,1,0,0,0,29,1.3068493150684932,2.0,4827.252950138516,6000,gold,36000
0,1,1,0,0,0,1,0,28,6.706849315068491,3.0,3521.75081922017,6000,gold,36000
0,0,0,1,0,0,1,0,62,0.6054794520547945,2.0,2816.7353803975325,6000,gold,36000
1,0,0,0,1,0,1,0,64,,2.0,4827.252950138516,6000,gold,36000
1,1,0,0,1,0,1,0,38,0.7534246575342466,3.0,4827.252950138516,6000,gold,36000
1,0,1,0,0,0,1,0,29,3.2191780821917813,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,0,0,1,0,30,4.723287671232876,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,38,6.53972602739726,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,1,1,0,58,,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,53,8.345205479452055,2.0,3521.75081922017,6000,gold,36000
1,2,1,0,0,0,1,0,31,8.065753424657535,4.0,8037.628646934461,15000,black,72000
0,0,0,0,0,0,0,0,67,,1.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,1,0,54,18.10958904109589,2.0,21323.110512820513,unlimited,black,150000
0,0,0,0,0,0,1,0,33,11.043835616438356,2.0,6118.0007082153,8500,platinum,54000
1,0,1,0,0,0,0,1,54,5.6219178082191785,1.0,8037.628646934461,15000,black,72000
1,1,1,0,1,0,1,0,36,4.693150684931507,3.0,8037.628646934461,15000,black,72000
0,0,0,0,0,0,1,0,61,,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,63,,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,61,,2.0,3521.75081922017,6000,gold,36000
1,1,1,0,1,0,1,0,31,9.89315068493151,3.0,10744.083531914897,20000,black,100000
0,0,0,0,1,0,0,0,56,,1.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,63,,2.0,3521.75081922017,6000,gold,36000
0,2,0,0,0,0,0,1,28,7.520547945205481,3.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,35,3.7589041095890408,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,0,0,54,2.9506849315068493,2.0,2816.7353803975325,6000,gold,36000
1,0,1,0,1,0,1,0,25,2.0136986301369864,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,0,1,37,3.0520547945205485,1.0,2816.7353803975325,6000,gold,36000
0,0,1,0,1,0,1,0,35,8.695890410958905,2.0,3521.75081922017,6000,gold,36000
1,1,0,0,1,0,1,0,35,2.202739726027397,3.0,4827.252950138516,6000,gold,36000
0,1,1,0,1,0,0,0,31,1.7945205479452055,3.0,2816.7353803975325,6000,gold,36000
0,0,0,0,1,0,1,0,45,8.210958904109589,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,0,1,0,40,5.945205479452055,2.0,3521.75081922017,6000,gold,36000
1,1,0,0,1,0,1,0,32,1.5972602739726027,3.0,4827.252950138516,6000,gold,36000
1,1,1,0,1,0,1,0,35,0.9835616438356164,3.0,4827.252950138516,6000,gold,36000
0,0,1,0,0,1,1,0,29,11.03835616438356,2.0,5063.104048582998,8500,platinum,54000
0,0,0,0,1,0,1,0,61,,2.0,3521.75081922017,6000,gold,36000
0,1,1,0,1,0,1,0,32,8.947945205479453,3.0,3521.75081922017,6000,gold,36000
0,1,0,0,1,0,0,0,29,8.673972602739726,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,0,0,66,,1.0,3521.75081922017,6000,gold,36000
0,1,1,0,1,0,1,0,38,2.0136986301369864,3.0,2816.7353803975325,6000,gold,36000
0,0,1,0,0,0,1,0,28,2.8,2.0,2816.7353803975325,6000,gold,36000
0,0,0,0,0,0,0,1,64,,1.0,3521.75081922017,6000,gold,36000
1,1,1,0,1,0,1,0,44,3.4356164383561643,3.0,4827.252950138516,6000,gold,36000
0,2,1,0,1,0,0,0,39,0.5150684931506849,3.0,2816.7353803975325,6000,gold,36000
1,0,1,0,1,0,1,0,24,2.367123287671233,2.0,4827.252950138516,6000,gold,36000
1,0,0,0,1,0,1,0,59,2.0931506849315067,2.0,4827.252950138516,6000,gold,36000
0,2,1,0,1,0,1,0,40,3.1780821917808217,4.0,2816.7353803975325,6000,gold,36000
0,0,1,0,1,0,0,1,36,9.63013698630137,1.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,45,1.9506849315068493,2.0,2816.7353803975325,6000,gold,36000
1,0,0,0,0,0,0,1,29,1.610958904109589,1.0,4827.252950138516,6000,gold,36000
1,0,0,0,1,0,1,0,49,14.273972602739724,2.0,15802.01258793967,unlimited,black,150000
0,1,1,0,0,0,0,0,45,11.02191780821918,2.0,5063.104048582998,8500,platinum,54000
0,0,0,1,1,0,1,0,58,2.2136986301369856,2.0,2816.7353803975325,6000,gold,36000
0,0,0,1,0,0,1,0,25,1.6849315068493151,2.0,2816.7353803975325,6000,gold,36000
0,0,0,0,1,0,0,0,58,,1.0,3521.75081922017,6000,gold,36000
0,2,1,0,1,0,1,0,32,4.383561643835616,4.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,0,1,57,13.386301369863016,1.0,5063.104048582998,8500,platinum,54000
1,1,1,0,1,0,1,0,31,2.375342465753425,3.0,4827.252950138516,6000,gold,36000
1,1,0,1,0,0,1,0,35,9.791780821917808,3.0,10744.083531914897,20000,black,100000
0,0,1,0,1,0,1,0,55,8.471232876712326,2.0,3521.75081922017,6000,gold,36000
1,1,0,1,1,0,1,0,46,1.0136986301369864,3.0,4827.252950138516,6000,gold,36000
0,0,1,0,0,0,1,0,49,5.493150684931507,2.0,3521.75081922017,6000,gold,36000
0,2,1,0,1,0,1,0,36,6.723287671232876,4.0,3521.75081922017,6000,gold,36000
1,0,1,0,0,0,1,0,55,0.9534246575342464,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,0,0,0,1,26,3.2684931506849315,1.0,2816.7353803975325,6000,gold,36000
0,0,0,0,1,0,0,0,55,,2.0,3521.75081922017,6000,gold,36000
0,1,1,0,1,0,1,0,36,4.578082191780823,3.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,0,0,1,60,,1.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,0,1,42,8.860273972602737,1.0,3521.75081922017,6000,gold,36000
0,0,0,1,1,0,1,0,57,10.36986301369863,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,52,4.139726027397259,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,45,12.531506849315068,2.0,5063.104048582998,8500,platinum,54000
1,1,1,0,1,0,1,0,37,8.479452054794521,3.0,8037.628646934461,15000,black,72000
0,0,1,0,1,0,0,1,40,7.545205479452054,1.0,3521.75081922017,6000,gold,36000
0,1,0,1,1,0,0,1,43,10.93972602739726,2.0,6118.0007082153,8500,platinum,54000
0,0,0,0,0,0,1,0,64,,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,1,0,58,4.1643835616438345,2.0,4827.252950138516,6000,gold,36000
1,0,1,0,1,0,1,0,46,4.712328767123288,2.0,8037.628646934461,15000,black,72000
0,0,1,0,1,0,1,0,28,9.46027397260274,2.0,3521.75081922017,6000,gold,36000
1,1,1,0,1,0,1,0,28,5.145205479452055,3.0,8037.628646934461,15000,black,72000
0,0,0,0,1,0,0,0,60,,2.0,3521.75081922017,6000,gold,36000
1,2,0,1,0,0,1,0,43,15.449315068493153,4.0,15802.01258793967,unlimited,black,150000
1,1,1,0,0,0,0,0,35,2.8794520547945206,2.0,4827.252950138516,6000,gold,36000
1,0,1,0,0,0,1,0,32,1.7589041095890412,2.0,4827.252950138516,6000,gold,36000
0,0,1,0,1,0,0,0,36,10.706849315068494,2.0,5063.104048582998,8500,platinum,54000
0,0,1,0,0,0,1,0,28,6.676712328767122,2.0,3521.75081922017,6000,gold,36000
1,1,1,0,0,0,1,0,36,3.3616438356164378,3.0,4827.252950138516,6000,gold,36000
1,0,0,1,1,0,1,0,28,8.29041095890411,2.0,8037.628646934461,15000,black,72000
1,0,1,0,1,0,1,0,33,4.008219178082192,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,1,0,65,,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,63,,2.0,3521.75081922017,6000,gold,36000
0,0,0,1,1,0,1,0,53,9.183561643835615,2.0,3521.75081922017,6000,gold,36000
1,1,1,0,1,0,1,0,37,8.306849315068494,3.0,8037.628646934461,15000,black,72000
0,2,0,0,1,0,1,0,40,2.6630136986301367,4.0,2816.7353803975325,6000,gold,36000
1,0,1,0,0,0,0,0,32,8.471232876712326,2.0,8037.628646934461,15000,black,72000
0,0,0,0,1,0,0,1,61,,1.0,3521.75081922017,6000,gold,36000
1,0,0,0,1,0,1,0,44,,2.0,4827.252950138516,6000,gold,36000
0,0,1,0,1,0,1,0,48,10.73150684931507,2.0,5063.104048582998,8500,platinum,54000
0,1,0,0,0,1,1,0,26,5.613698630136986,3.0,3521.75081922017,6000,gold,36000
0,1,1,0,0,0,1,0,29,3.816438356164384,3.0,3521.75081922017,6000,gold,36000
